ID,COUNTRY_NAME,ISO3,ISO2,POLICY_TYPE,POLICY_SUBTYPE,START_DATE,END_DATE,AIR,AIR_TYPE,TARGETS_AIR,LAND,LAND_TYPE,TARGETS_LAND,SEA,SEA_TYPE,TARGETS_SEA,CITIZEN,CITIZEN_LIST,HISTORY_BAN,HISTORY_BAN_LIST,REFUGEE,REFUGEE_LIST,VISA_BAN,VISA_BAN_TYPE,VISA_BAN_LIST,CITIZEN_EXCEP,CITIZEN_EXCEP_LIST,COUNTRY_EXCEP,COUNTRY_EXCEP_LIST,WORK_EXCEP,SOURCE_TYPE,INTERNAL_GOVT_SOURCE,AIRLINE_SOURCE,INSURANCE_SOURCE,GOVT_SOCIAL_MED_SOURCE,EXT_GOVT_SOURCE,INTERNAL_MEDIA_SOURCE,EXT_MEDIA_SOURCE,OTHER_SOURCE,END_SOURCE
3539,Central African Republic,CAF,CF,COMPLETE,WORK_EXCEP,03_27_20,09_25_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,1,"5,7",,,,,https://web.archive.org/web/20200530212132/https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/republique-centrafricaine/,,https://web.archive.org/web/20201006101820/https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/republique-centrafricaine/,,
4000,Ukraine,UKR,UA,COMPLETE,WORK_EXCEP,03_16_20,04_03_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, permanent residents, spouses or children of Ukrainian citizens",0,NA,1,3,,,https://web.archive.org/web/20200404004100/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20200321104020/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
4675,Thailand,THA,TH,COMPLETE,WORK_EXCEP,03_25_20,04_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,1,"members of international organisations and their families and some other categories of people will still be able to enter as long as they obtain a fit-to-fly certificate issued not more than 72 hours before arrival, and have a certificate of entry approved by Thai government agencies",1,3,,,https://web.archive.org/web/20200402131848/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
5459,Brazil,BRA,BR,COMPLETE,WORK_EXCEP,04_01_20,04_28_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, Residents, Direct family of citizens",0,NA,1,"2,3",,https://web.archive.org/web/20200410211424/https:/www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,https://web.archive.org/web/20200421153959/http:/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20200501183312/http://www.in.gov.br/en/web/dou/-/portaria-interministerial-n-203-de-28-de-abril-de-2020-254282950
5460,Brazil,BRA,BR,COMPLETE,WORK_EXCEP,04_01_20,04_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, Residents, Direct family of citizens ",0,NA,1,"2,3",,https://web.archive.org/web/20200410211424/https:/www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,https://web.archive.org/web/20200421153959/http:/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
5784,Singapore,SGP,SG,COMPLETE,WORK_EXCEP,03_23_20,09_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,1,Malaysia,1,1,https://web.archive.org/web/20200607195908/https://www.moh.gov.sg/news-highlights/details/additional-border-control-measures-to-reduce-further-importation-of-covid-19-cases,,,,,,,,
6143,Italy,ITA,IT,COMPLETE,WORK_EXCEP,03_17_20,06_02_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,"1,4",http://web.archive.org/web/20210330155903/https://www.esteri.it/mae/resource/doc/2020/04/dpcm_-__2020_04_26_totale_en.pdf ,,,http://web.archive.org/web/20210330164241/https://www.bloomberg.com/tosv2.html?vid=&uuid=f21912b0-9176-11eb-a7a9-a7ebb9c29b50&url=L25ld3MvYXJ0aWNsZXMvMjAyMC0wNS0xNS9pdGFseS10by1hbGxvdy1mcmVlLW1vdmVtZW50LWJldHdlZW4tcmVnaW9ucy1iZWdpbm5pbmctanVuZS0z,,,,,https://web.archive.org/web/20200601162900/https://www.esteri.it/MAE/en/ministero/normativaonline/decreto-iorestoacasa-domande-frequenti/focus-cittadini-italiani-in-rientro-dall-estero-e-cittadini-stranieri-in-italia.html
7424,Switzerland,CHE,CH,COMPLETE,WORK_EXCEP,04_14_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Nationals or residents of Switzerland, holders of cross-border permits, C-visa holders, D-visa holders, ",1,Liechtenstein,1,2,,https://web.archive.org/web/20200425225429/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
7901,Hungary,HUN,HU,COMPLETE,WORK_EXCEP,03_26_20,05_22_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,Romania,1,1,https://web.archive.org/web/20200516165853/http:/abouthungary.hu/news-in-brief/coronavirus-update-hungary-and-romania-to-reopen-border-for-key-workers/,,,,,,,,
8446,France,FRA,FR,COMPLETE,WORK_EXCEP,04_15_20,05_11_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, and family members of citizens and permanent residents",1,"Austria, Belgium, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, Ireland, United Kingdom, and Switzerland",1,2,,https://web.archive.org/web/20200501174105/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
8543,Timor-Leste,TLS,TL,COMPLETE,WORK_EXCEP,03_28_20,09_04_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"foreigners born in Timor-Leste, resident citizens and legal representatives of minors of Timorese nationality",0,NA,1,1,https://web.archive.org/web/20200505104712/http://timor-leste.gov.tl/?p=24225&lang=en,,,,,,,,https://web.archive.org/web/20200824102150/https://tl.usembassy.gov/covid-19-information/
8718,Russian Federation,RUS,RU,COMPLETE,WORK_EXCEP,04_29_20,08_05_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,1,6,,,,,,https://web.archive.org/web/20200611205131/https://tass.ru/obschestvo/8362419,,,https://web.archive.org/web/20201123021407/https://tass.com/society/1185905
9016,Brazil,BRA,BR,COMPLETE,WORK_EXCEP,04_28_20,05_22_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, family members of citizens",0,NA,1,3,,,https://web.archive.org/web/20200504210823/https:/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20200613164546/http://www.in.gov.br/en/web/dou/-/portaria-n-255-de-22-de-maio-de-2020-258114133
10477,France,FRA,FR,COMPLETE,WORK_EXCEP,05_11_20,06_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family members of citizens and permanent residents",1,"Austria, Belgium, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, Ireland, United Kingdom, and Switzerland",1,"1,2",https://web.archive.org/web/20210121193903/https://www.interieur.gouv.fr/Actualites/Communiques/Restrictions-de-circulation-et-mise-en-place-de-mesures-sanitaires-aux-frontieres,https://web.archive.org/web/20200514092952/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
10724,Spain,ESP,ES,COMPLETE,WORK_EXCEP,05_15_20,05_23_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, Residents, Diplomats, European/Schengen citizens going to their place of residence ",0,NA,1,"1,2,3",https://web.archive.org/web/20200525040950/https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200512restrictions.aspx,https://web.archive.org/web/20200516101437/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,https://web.archive.org/web/20200524221432/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,
11010,Viet Nam,VNM,VN,COMPLETE,WORK_EXCEP,03_22_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,1,2,,http://vanban.chinhphu.vn/portal/page/portal/chinhphu/hethongvanban?class_id=2&_page=1&mode=detail&document_id=199478,,,,,,,
11248,Indonesia,IDN,ID,COMPLETE,WORK_EXCEP,04_01_20,10_14_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,2,,https://web.archive.org/web/20200525042831/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,https://web.archive.org/save/https://www.iatatravelcentre.com/world.php
11442,Lao People's Democratic Republic,LAO,LA,COMPLETE,WORK_EXCEP,05_18_20,06_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"individuals with visas, Lao nationals, experts and foreign students ",0,NA,1,8,,,,,,,,"http://www.mofa.gov.la/index.php/statements/notices/3587-travel-advisory-for-entry-and-exit-of-lao-pdr-during-the-implementation-of-measures-to-prevent,-control-and-respond-to-the-covid-19-pandemic",
12438,France,FRA,FR,COMPLETE,WORK_EXCEP,05_22_20,06_24_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family members of citizens and permanent residents",1,"Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Swedan, Andorra, Iceland, Liechtenstein, Monaco, Norway, San Marino , Switzerland, Vatican City, United Kingdom",1,1,https://web.archive.org/web/20201103190836/https://www.interieur.gouv.fr/Actualites/Communiques/Restrictions-de-circulation-et-mise-en-place-de-mesures-sanitaires-aux-frontieres,,,,,,,,https://web.archive.org/web/20200615221751/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
12653,Hungary,HUN,HU,COMPLETE,WORK_EXCEP,04_24_20,06_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,"Romania, Serbia",1,1,https://web.archive.org/web/20200517035931/http:/abouthungary.hu/news-in-brief/coronavirus-update-three-crossing-points-open-at-hungarian-serbian-border/,,,,,,,,
12692,Lithuania,LTU,LT,COMPLETE,WORK_EXCEP,06_16_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, permanent residents, family members of citizens, family members of citizens",1,"Citizens of the countries of the European Economic Area, the Swiss Confederation and of the United Kingdom of Great Britain and Northern Ireland",1,1,https://web.archive.org/web/20200622033711/http://koronastop.lrv.lt/en/news/relaxing-lockdown-rules,,,,,,,,
12769,Seychelles,SYC,SC,COMPLETE,WORK_EXCEP,05_29_20,08_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family members of citizens and permanent residents",1,"Australia, Austria, Botswana, China, Croatia, Greece, Hungary, Israel, Japan, Luxembourg, Mauritius, Monaco, Namibia, New Zealand, Norway, Slovakia, Slovenia, Switzerland, Thailand",1,1,https://web.archive.org/web/20200626132819/http://www.health.gov.sc/wp-content/uploads/Review-of-Countries-for-entry-into-Seychelles.pdf,,,,,,,,
14932,Myanmar,MMR,MM,COMPLETE,WORK_EXCEP,03_15_20,08_31_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,1,https://web.archive.org/web/20200820090934/https://www.mofa.gov.mm/announcement-on-extension-of-the-precautionary-restriction-measures-relating-to-control-of-the-covid-19-pandemic-until-30-june-2020/,,,,,,,,
15385,Argentina,ARG,AR,COMPLETE,WORK_EXCEP,03_15_20,07_17_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,6,,,,,,https://web.archive.org/web/20200713195208/https://www.mondaq.com/argentina/general-immigration/964550/what-is-the-state-of-play-on-travel-and-immigration-in-argentina-right-now-,,,
15947,"Moldova, Republic of",MDA,MD,COMPLETE,WORK_EXCEP,03_17_20,08_31_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family of citizens and permanent residents",0,NA,1,2,,https://web.archive.org/web/20200701093957/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,https://web.archive.org/web/20200804085559/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
16927,Singapore,SGP,SG,COMPLETE,WORK_EXCEP,09_02_20,10_18_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family members of citizens and permanent residents",1,"Australia, Brunei Darussalem, China, New Zealand, Viet Nam",1,1,https://web.archive.org/web/20201108025157/https://www.stb.gov.sg/content/stb/en/home-pages/advisory-on-covid-19.html,,,,,,,,
17904,Ukraine,UKR,UA,COMPLETE,WORK_EXCEP,08_29_20,09_28_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, permanent residents",0,NA,1,1,https://web.archive.org/web/20200830165150/https://covid19.gov.ua/en/,,,,,,,,
BW24,Iceland,ISL,IS,COMPLETE,WORK_EXCEP,11_04_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, permanent residents, family members of citizens",1,"EU, EFTA, UK nationals, Australia, Canada, Georgia, Japan, New Zealand, Rwanda, South Korea, Thailand, Tunisia and Uruguay ",1,1,https://web.archive.org/web/20201127201149/https://utl.is/index.php/en/about-directorate-of-immigration/news/1122-travel-restrictions-lifted-for-residents-of-12-non-eea-and-schengen-states,,,,,,,,
BW27,Holy See (Vatican City State),VAT,VA,COMPLETE,WORK_EXCEP,03_10_20,04_03_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,0,NA,1,1,https://web.archive.org/web/20201129162305/https://www.vaticannews.va/en/vatican-city/news/2020-03/vatican-closes-saint-peters-to-combat-covid-19.html,,,,,,,,
BW28,Peru,PER,PE,COMPLETE,WORK_EXCEP,11_01_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",1,"United States, Brazil, Argentina, Costa Rica, Cuba, Dominican Republic, El Salvador, Jamaica, Canada",1,1,https://web.archive.org/web/20201129165400/https://cdn.www.gob.pe/uploads/document/file/1397608/RM%20N°%200727-2020-MTC/01.pdf,,,,,,,,
CH19,Curaçao,CUW,CW,COMPLETE,WORK_EXCEP,06_22_20,08_03_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family members of citizens and permanent residents",1,"Aruba, Bonaire, St. Eustatius and Saba and Sint Maarten.",1,2,,https://web.archive.org/web/20200722220744/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
ch31,Canada,CAN,CA,COMPLETE,WORK_EXCEP,09_17_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family members of citizens and permanent residents",0,NA,1,1,https://web.archive.org/web/20200918133124/https://www.canada.ca/en/border-services-agency/news/2020/09/reminder-of-travel-restrictions-to-canada-for-the-upcoming-holidays.html,,,,,,,,
CH9,Canada,CAN,CA,COMPLETE,WORK_EXCEP,07_13_20,08_31_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family members of citizens and permanent residents",1,"United States, Saint-Pierre-et-Miquelon",1,1,https://web.archive.org/web/20200804130901/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,,https://web.archive.org/web/20200804130901/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
CJ15,Singapore,SGP,SG,COMPLETE,WORK_EXCEP,09_01_20,10_18_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizens, permanent residents",1,"Brunei, New Zealand",1,1,https://web.archive.org/web/20201107094307/https://www.moh.gov.sg/news-highlights/details/updates-on-border-and-community-measures,,,,,,,,
CK16,Falkland Islands (Malvinas),FLK,FK,COMPLETE,WORK_EXCEP,04_08_20,07_08_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, residents",0,NA,1,1,https://web.archive.org/web/20200806101038/https://www.fig.gov.fk/covid-19/public-updates/50-08-april-2020-covid-19-public-update,,,,,,,,
CK18,Belgium,BEL,BE,COMPLETE,WORK_EXCEP,03_20_20,05_03_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,6,,,,,,https://web.archive.org/web/20200321140650if_/https://www.brusselstimes.com/belgium/101759/coronavirus-belgium-shuts-borders-to-all-non-essential-travel/,,,
CK6,Bermuda,BMU,BM,COMPLETE,WORK_EXCEP,03_23_20,06_11_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1," citizens, residents and dependent of residents ",0,NA,1,1,https://web.archive.org/web/20200329221525/https://www.gov.bm/sites/default/files/Social-Distancing-and-Closures-Schedule-23-3-20.pdf,,,,,,,,
EB102,Gibraltar,GIB,GI,COMPLETE,WORK_EXCEP,04_03_20,06_21_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,2,,https://web.archive.org/web/20200424051124/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
EB103,Gibraltar,GIB,GI,COMPLETE,WORK_EXCEP,12_23_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,2,,https://web.archive.org/web/20200424051124/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
EB105,Cayman Islands,CYM,KY,COMPLETE,WORK_EXCEP,03_16_20,03_19_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,2,,https://web.archive.org/web/20200318223018/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
EB22,Svalbard and Jan Mayen,SJM,SJ,COMPLETE,WORK_EXCEP,06_15_20,07_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",1,"Finland, Iceland, Greenland, The Faroe Islands, Denmark, Norway",1,4,,,,https://web.archive.org/web/20200628161152/https://en.visitsvalbard.com/visitor-information/visit-svalbard-refrain-from-travelling-covid-19,,,,,https://web.archive.org/web/20200716234851/https://en.visitsvalbard.com/visitor-information/visit-svalbard-refrain-from-travelling-covid-19
EB25,"Bonaire, Sint Eustatius and Saba",BES,BQ,COMPLETE,WORK_EXCEP,06_11_20,07_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, and/or family members of citizens",1,"Netherlands, CuraÃ§ao, Sint Eustatius and Saba, Aruba",1,6,,,,,,https://web.archive.org/web/20200628163443/https://www.tourismbonaire.com/news-flash/traveling-to-bonaire-becomes-possible-again,,, https://web.archive.org/web/20200314173002/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
EB30,Åland Islands,ALA,AX,COMPLETE,WORK_EXCEP,03_20_20,06_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family of citizens and permanent residents",0,NA,1,2,,https://web.archive.org/web/20200326143828/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
EB31,Åland Islands,ALA,AX,COMPLETE,WORK_EXCEP,06_15_20,08_20_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1," nationals of Finland, family members of nationals of Finland, passengers with a residence permit issued by Finland, residents of Finland with a British passport, residents of Finland who are nationals of  Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland (Rep.), Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden or Switzerland and their family members",1," J9 Finland and Norway, Denmark, Iceland, Estonia, Latvia, Lithuania",1,1,https://web.archive.org/web/20200622023459/https://www.raja.fi/current_issues/guidelines_for_border_traffic,,,,,,,,
EB38,"Virgin Islands, U.S.",VIR,VI,COMPLETE,WORK_EXCEP,08_19_20,09_19_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,2,,https://web.archive.org/web/20201014234919/https://usviupdate.com/2020/08/u-s-virgin-islands-puts-brakes-on-leisure-travel-to-battle-covid-19-spike/,,,,,,,
EB5,Thailand,THA,TH,COMPLETE,WORK_EXCEP,06_30_20,07_31_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,1,5,,,,,https://web.archive.org/web/20210328171755/https://th.usembassy.gov/u-s-citizen-services/covid-19-information/,,,,
EB57,Cook Islands,COK,CK,COMPLETE,WORK_EXCEP,03_24_20,05_12_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"nationals, residents, family of nationals and residents",1,New Zealand ,1,2,,https://web.archive.org/web/20200501174105/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
EB59,Cook Islands,COK,CK,COMPLETE,WORK_EXCEP,06_19_20,08_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"nationals, residents, family of nationals and residents",1,New Zealand ,1,2,,https://web.archive.org/web/20200705114217/https://cookislands.travel/news/novel-coronavirus-information-travellers-arriving-cook-islands,,,,,,,
EB60,Cook Islands,COK,CK,COMPLETE,WORK_EXCEP,08_30_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",0,NA,1,2,,https://web.archive.org/web/20200909180305/https://cookislands.travel/news/novel-coronavirus-information-travellers-arriving-cook-islands,,,,,,,
EB61,Åland Islands,ALA,AX,COMPLETE,WORK_EXCEP,08_24_20,09_28_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"nationals of Finland, family members of nationals of Finland, passengers with a residence permit issued by Finland, residents of Finland with a British passport, residents of Finland who are nationals of  Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland (Rep.), Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden or Switzerland and their family members",1,"Estonia, Hungary, Italy, Latvia, Liechtenstein, Lithuania, Slovakia, Cyprus, Ireland, San Marino, Vatican City, South Korea, Georgia, Rwanda, Thailand, Tunisia, Uruguay, New Zealand ",1,2,,https://web.archive.org/web/20200909205927/https://www.raja.fi/current_issues/guidelines_for_border_traffic,,,,,,,
